"GCXH","XZQHMC","KKMC","FXLX","GCSJ","HPZL","HP","CLPPXH"
"320300108875121240","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:41:28","02","苏CK7***","奇瑞牌"
"320300108875121208","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:41:28","02","苏CK7***","奇瑞牌"
"320300108875132008","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:43:09","02","苏C42***","奇瑞牌"
"320300108875007571","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:23:58","02","苏CY3***","起亚牌-赛拉图-2005_2006"
"320300108875019184","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:25:33","02","鲁HT8***","起亚牌-福瑞迪-2009_2011_2012_2014_2016"
"320300108875019286","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:25:33","02","鲁HT8***","起亚牌-福瑞迪-2009_2011_2012_2014_2016"
"320300108875021470","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:26:04","02","苏CB8***","起亚牌"
"320300108875035031","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:28:07","02","苏CQ8***","起亚牌"
"320300108875036066","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:28:22","02","苏C78***","起亚牌-K2-2012_2015#B"
"320300108875040781","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:28:46","02","苏CR6***","起亚牌-K5-2011_2012_2014_2015"
"320300108875046862","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:29:59","02","苏C9S***","起亚牌"
"320300108875050977","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:30:26","02","苏A10***","起亚牌-智跑-2014"
"320300108875053663","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:30:59","02","苏C59***","起亚牌"
"320300108875055284","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:31:11","02","苏CS1***","起亚牌"
"320300108875057743","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:31:28","02","鲁H9J***","起亚牌-K3-2013_2015#B"
"320300108875057745","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:31:28","02","鲁H9J***","起亚牌-K3-2013_2015#B"
"320300108875058379","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:31:46","02","苏C6Z***","起亚牌"
"320300108875059940","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/12 10:32:06","02","苏C29***","起亚牌-K5-2016_2018#A"
"320300108875066472","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:32:41","02","苏CM0***","起亚牌-福瑞迪-2018"
"320300108875071220","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:33:45","02","苏C39***","起亚牌"
"320300108875073714","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:34:14","02","苏A5Y***","起亚牌-K3-2013_2015#B"
"320300108875106823","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:38:59","02","鲁HUL***","起亚牌"
"320300108875125999","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/12 10:42:15","02","鲁RH2***","起亚牌"
"320300108875129843","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:42:52","02","苏CQ8***","起亚牌-K3-2013_2015#B"
"320300108875060722","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:32:09","02","苏CV6***","启辰牌-D50-2012_2013#A"
"320300108875134063","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:43:13","02","鲁R64***","启辰牌-T70-2015#B"
"320300108875134009","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:43:14","02","鲁R64***","启辰牌-T70-2015#B"
"320300108874998390","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:22:34","02","苏CY8***","日产牌-天籁-2019"
"320300108875006916","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:23:27","02","苏C09***","日产牌-蓝鸟-2016"
"320300108875007165","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:23:29","02","苏C6Z***","日产牌-天籁-2019"
"320300108875023143","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:26:19","02","苏C0Y***","日产牌-轩逸-2016_2019#A"
"320300108875035105","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:28:12","02","豫GHH***","日产牌"
"320300108875037639","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:28:39","02","桂BT6***","日产牌-天籁-2019"
"320300108875051629","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:30:48","02","苏C8Z***","日产牌-蓝鸟-2016"
"320300108875060862","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:31:58","02","苏C8L***","日产牌"
"320300108875060667","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:32:05","02","苏C39***","日产牌"
"320300108875064246","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:32:39","02","鲁HN0***","日产牌"
"320300108875068863","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:33:18","02","苏N58***","日产牌-天籁-2019"
"320300108875069181","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:33:21","02","苏C36***","日产牌-劲客-2017_2018"
"320300108875068728","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:33:23","02","苏CQ8***","日产牌"
"320300108875072432","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:33:44","02","苏CD9***","日产牌-奇骏-2017_2019"
"320300108875072109","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:33:44","02","苏CD9***","日产牌-奇骏-2017_2019"
"320300108875073842","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:33:59","02","苏CW5***","日产牌"
"320300108875109930","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:39:43","02","苏C07***","日产牌"
"320300108875131675","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/12 10:43:01","02","苏CT2***","日产牌"
"320300108875220763","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:57:11","02","皖LMV***","日产牌-天籁-2019"
"320300108875224496","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:57:27","02","豫A10***","日产牌-轩逸-2012_2016_2018"
"320300108875009761","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:24:16","02","苏C3T***","荣威牌"
"320300108875026879","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:26:59","02","苏E09***","荣威牌-RX5-2016_2018"
"320300108875040727","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:29:03","52","苏CDF***","荣威牌-I5-2019"
"320300108875047407","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/12 10:29:58","02","苏N5T***","荣威牌-RX5-2018"
"320300108875049181","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:30:19","02","苏C78***","荣威牌-360-2015"
"320300108875051613","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:30:32","02","鲁RP7***","荣威牌-I6-2017#A"
"320300108875065700","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:32:55","02","皖LXB***","荣威牌-RX5-2016_2018"
"320300108875073132","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:33:53","02","鲁R23***","荣威牌"
"320300108875073062","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:33:53","02","鲁R23***","荣威牌"
"320300108875106338","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:39:04","02","苏C10***","荣威牌"
"320300108875112710","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:40:13","02","苏CW1***","荣威牌-350-2012_2013_2014_2015"
"320300108875125078","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:42:09","02","皖LA9***","荣威牌"
"320300108875128969","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:42:28","02","苏C1D***","荣威牌-RX5-2016_2018"
"320300108875131741","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:43:12","02","苏CX2***","荣威牌-I5-2019"
"320300108875024192","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:26:12","01","晋JE9***","双环牌-SCEO-2006_2006"
"320300108875019249","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:25:48","52","苏CDS***","三菱牌"
"320300108875024096","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:26:32","02","苏N2U***","三菱牌-欧蓝德-2019"
"320300108875034749","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:28:02","02","苏C2H***","三菱牌"
"320300108875055535","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:31:14","02","苏CS5***","三菱牌"
"320300108875119915","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:41:14","02","苏C8R***","三菱牌"
"320300108874996361","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:22:15","02","苏CX5***","斯柯达牌-晶锐-2014"
"320300108875051157","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:30:34","02","苏HD9***","斯柯达牌-明锐-2018_2019"
"320300108875073455","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:34:06","02","豫BPZ***","斯柯达牌"
"320300108875111250","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:39:55","02","苏CL5***","斯柯达牌-晶锐-2011"
"320300108875009385","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:24:10","52","苏CDS***","沃尔沃牌"
"320300108875017229","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:25:27","02","苏C19***","沃尔沃牌-S90-2017_2018_2019#B"
"320300108875050663","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:30:30","02","苏CX2***","沃尔沃牌"
"320300108875055628","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:31:06","01","鲁RP2***","沃尔沃牌-S80-2010"
"320300108875072721","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:33:59","52","苏CD6***","沃尔沃牌"
"320300108875079211","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/12 10:35:01","02","苏AH2***","沃尔沃牌-XC60-2018#B"
"320300108875130643","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/12 10:43:01","02","鲁JFN***","沃尔沃牌-XC60-2018#A"
"320300108875243875","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 11:00:43","52","苏CDL***","沃尔沃牌"
"320300108874996619","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:22:16","02","苏C7A***","五菱牌"
"320300108874997583","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:22:28","02","苏C17***","五菱牌-五菱宏光-2013_2014_2016"
"320300108875003833","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:23:22","02","苏C05***","五菱牌-五菱宏光-2015_2018"
"320300108875009559","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:24:00","01","苏E6H***","五菱牌-五菱之光-2008#A"
"320300108875007732","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:24:03","02","苏CG5***","五菱牌-五菱宏光-2015#A"
"320300108875010342","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:24:23","02","苏CQU***","五菱牌-五菱宏光V-2019"
"320300108875016027","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:25:13","02","苏CH9***","五菱牌"
"320300108875017395","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:25:28","02","苏CU8***","五菱牌"
"320300108875017739","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/12 10:25:34","02","苏C31***","五菱牌-五菱之光-2013_2015"
"320300108875025654","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:26:46","02","皖KE1***","五菱牌"
"320300108875035952","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/12 10:28:13","02","苏N90***","五菱牌-五菱之光-2013_2015"
"320300108875039405","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:28:34","02","苏CL3***","五菱牌-五菱之光-2013_2015"
"320300108875037597","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:28:38","02","苏CB5***","五菱牌"
"320300108875038327","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:28:40","02","苏CK1***","五菱牌"
"320300108875038635","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:28:42","02","苏C1Y***","五菱牌"
"320300108875041663","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/12 10:29:07","02","苏CW6***","五菱牌"
"320300108875044133","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/12 10:29:29","02","苏C7G***","五菱牌"
"320300108875044629","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:29:39","02","苏AB1***","五菱牌"
"320300108875047489","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:30:07","02","苏C6R***","五菱牌"
"320300108875049632","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:30:10","02","苏EA3***","五菱牌-五菱宏光-2015_2018"
"320300108875049884","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:30:26","02","苏CG9***","五菱牌-五菱宏光-2012"
"320300108875049659","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:30:30","02","皖L6H***","五菱牌-五菱宏光-2013_2014_2016"
"320300108875057555","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:31:35","02","苏MDH***","五菱牌"
"320300108875060615","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:32:08","02","苏C03***","五菱牌-五菱宏光V-2019"
"320300108875062664","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:32:22","02","苏CY0***","五菱牌"
"320300108875063627","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:32:37","02","苏CJ1***","五菱牌-五菱之光-2014"
"320300108875067578","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/12 10:33:03","02","苏C38***","五菱牌"
"320300108875069282","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/12 10:33:22","02","皖FEH***","五菱牌"
"320300108875068969","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:33:28","02","苏C97***","五菱牌-五菱宏光-2013_2014_2016"
"320300108875069521","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:33:28","02","苏C0Z***","五菱牌-五菱之光-2013_2015"
"320300108875071308","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:33:36","02","苏C0N***","五菱牌"
"320300108875110921","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:39:32","02","苏C61***","五菱牌-五菱宏光-2015#B"
"320300108875111255","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:39:34","02","苏CQ5***","五菱牌"
"320300108875114816","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:40:28","02","苏C58***","五菱牌-五菱宏光-2014_2015"
"320300108875116453","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:40:45","02","皖LJW***","五菱牌-五菱宏光-2018#B"
"320300108875125004","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:42:09","-","WV01***","五菱牌-五菱宏光-2012"
"320300108875127210","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:42:12","02","贵A0R***","五菱牌-五菱宏光-2015_2018"
"320300108875127310","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:42:12","02","贵A0R***","五菱牌-五菱宏光-2015_2018"
"320300108875132030","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:42:56","02","苏CS3***","五菱牌-五菱宏光-2018#B"
"320300108875132040","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:43:13","02","苏H69***","五菱牌-五菱之光-2014"
"320300108875133694","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:43:23","02","苏C3T***","五菱牌"
"320300108875133772","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:43:23","02","苏C3T***","五菱牌"
"320300108875133825","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:43:24","02","鲁HN9***","五菱牌"
"320300108875133776","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:43:29","02","苏C13***","五菱牌-五菱宏光-2013_2014_2016"
"320300108875231302","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:58:34","02","甘B53***","五菱牌-五菱宏光-2013_2014_2016"
"320300108875275076","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 11:05:42","02","皖LSZ***","五菱牌"
"320300108874996470","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:22:18","01","苏JR5***","五十铃牌-未知系列1-未知年款0"
"320300108875021231","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:26:02","01","苏CGY***","五十铃牌-未知系列1-未知年款0"
"320300108875065662","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:32:54","02","苏C5S***","五十铃牌-五十铃皮卡-2015"
"320300108874995627","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/12 10:22:12","02","苏NQN***","雪佛兰牌"
"320300108874998996","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:22:41","02","苏K46***","雪佛兰牌-科鲁兹-2013_2015"
"320300108875003789","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:23:17","02","苏C07***","雪佛兰牌"
"320300108875003281","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:23:19","-","-***","雪佛兰牌"
"320300108875003200","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:23:19","02","苏C75***","雪佛兰牌"
"320300108875007486","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:23:57","02","苏C7K***","雪佛兰牌"
"320300108875031744","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:27:35","02","苏C6V***","雪佛兰牌-赛欧-2011_2012_2013"
"320300108875034823","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:28:06","02","鲁D99***","雪佛兰牌"
"320300108875035171","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:28:09","02","鲁Q8V***","雪佛兰牌-创酷-2017"
"320300108875036999","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:28:29","02","苏D77***","雪佛兰牌"
"320300108875044911","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/12 10:29:26","01","鲁Q75***","雪佛兰牌-开拓者-2001_2003"
"320300108875044612","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/12 10:29:41","02","苏CJ5***","雪佛兰牌-科鲁兹-2013_2015"
"320300108875052724","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:30:32","52","苏CFE***","雪佛兰牌-科尔维特-进口车-未知年款"
"320300108875050113","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/12 10:30:32","02","鲁HR7***","雪佛兰牌"
"320300108875051667","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:30:36","02","苏C6N***","雪佛兰牌"
"320300108875061184","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:32:13","02","辽A9M***","雪佛兰牌-科帕奇-2012_2015"
"320300108875068784","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:33:24","02","苏C20***","雪佛兰牌"
"320300108875069224","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/12 10:33:33","02","吉F8S***","雪佛兰牌-科沃兹-2016_2018_2019"
"320300108875070902","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:33:46","02","苏CT5***","雪佛兰牌"
"320300108875078293","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/12 10:34:46","02","苏NK9***","雪佛兰牌"
"320300108875078823","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/12 10:34:58","02","苏C3W***","雪佛兰牌-迈锐宝-2012_2013_2014"
"320300108875113648","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/12 10:40:19","02","苏C61***","雪佛兰牌"
"320300108875117376","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:40:47","02","苏C5D***","雪佛兰牌"
"320300108875118365","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/12 10:40:53","02","苏C5D***","雪佛兰牌"
"320300108875123589","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/12 10:41:33","02","苏CC8***","雪佛兰牌-赛欧-2011_2012_2013"
"320300108875128340","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/12 10:42:34","02","苏CQ2***","雪佛兰牌"
"320300108875129831","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/12 10:42:50","52","浙BAC***","雪佛兰牌-科尔维特-进口车-未知年款"
"320300108875133394","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/12 10:43:19","02","苏CU9***","雪佛兰牌"
"320300108875133406","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/12 10:43:24","02","苏CN3***","雪佛兰牌-探界者-2017"
