"GCXH","XZQHMC","KKMC","FXLX","GCSJ","HPZL","HP","CLPPXH"
"320300108961179578","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 9:28:07","02","苏C8M***","大众牌-探岳-2019"
"320300108961178912","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:28:13","02","苏C0B***","大众牌-迈腾-2017"
"320300108961179778","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:28:17","02","鲁Q3R***","大众牌-帕萨特-2011_2013_2014"
"320300108961181202","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 9:28:21","02","苏CC5***","大众牌-朗逸-2015"
"320300108961182522","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 9:28:25","02","苏CG1***","大众牌"
"320300108961184606","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 9:28:44","02","苏C30***","大众牌"
"320300108961186300","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:28:52","02","苏C8M***","大众牌-POLO-2012_2014"
"320300108961185412","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 9:28:57","02","苏C56***","大众牌"
"320300108961189053","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:29:02","02","浙BK5***","大众牌-途观-2015"
"320300108961187798","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:29:03","02","苏C22***","大众牌-迈腾-2017"
"320300108961190974","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 9:29:21","02","苏C99***","大众牌-捷达-2013"
"320300108961190523","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:29:31","02","苏C02***","大众牌"
"320300108961191959","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:29:38","02","苏C3M***","大众牌"
"320300108961192243","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 9:29:41","02","苏CR0***","大众牌-速腾-2015_2016"
"320300108961192129","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 9:29:52","02","苏C08***","大众牌-凌渡-2015_2017"
"320300108961281425","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 9:40:53","02","苏C87***","大众牌"
"320300108961285818","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 9:41:25","02","苏CJ2***","大众牌-凌渡-2019"
"320300108961286234","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 9:41:29","02","皖L65***","大众牌-迈腾-2017"
"320300108961292720","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:41:48","02","苏C7X***","大众牌"
"320300108961292062","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 9:41:50","02","苏C5T***","大众牌-帕萨特-2019"
"320300108961292230","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:42:07","02","苏CD8***","大众牌-帕萨特新能源-2019"
"320300108961293569","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:42:08","02","苏CZV***","大众牌"
"320300108961293810","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:42:11","02","苏CJ1***","大众牌"
"320300108961295646","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:42:14","52","苏EFJ***","大众牌-途锐-2016"
"320300108961295942","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 9:42:14","02","皖KAR***","大众牌-途观-2017_2018"
"320300108961294753","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:42:17","02","皖LT2***","大众牌"
"320300108961293773","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 9:42:23","02","苏DM6***","大众牌-蔚领-2017_2018"
"320300108961296321","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 9:42:36","02","苏C90***","大众牌-速腾-2015_2016"
"320300108961295958","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 9:42:36","02","苏C90***","大众牌-速腾-2015_2016"
"320300108961298024","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:42:52","02","苏C89***","大众牌-迈腾-2012_2013_2015"
"320300108961298439","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:42:55","02","苏C25***","大众牌-迈腾-2016"
"320300108961416480","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 9:56:23","02","苏C6M***","大众牌"
"320300108961421705","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:56:42","02","苏CA7***","大众牌"
"320300108961421973","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:56:52","02","苏CH8***","大众牌-速腾-2015_2016"
"320300108961423419","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 9:57:00","02","苏CS8***","大众牌"
"320300108961426255","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 9:57:03","02","苏C20***","大众牌-桑塔纳-2013_2015_2016_2017_2018"
"320300108961427849","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:57:37","02","苏CD7***","大众牌-高尔夫-2016_2018#B"
"320300108961431283","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 9:58:01","02","苏C6H***","大众牌-帕萨特新能源-2019"
"320300108961574779","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 10:13:54","02","川SHE***","大众牌-朗逸-2015_2017"
"320300108961588247","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 10:15:16","02","苏CX0***","大众牌-CC-2013_2015_2016"
"320300108961592499","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:15:51","02","苏C15***","大众牌-高尔夫-2014_2015_2016"
"320300108961726487","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 10:31:05","02","苏CW7***","大众牌-迈腾-2017"
"320300108961728721","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 10:31:07","02","苏C63***","大众牌-速腾-2019"
"320300108961727333","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 10:31:11","02","苏C99***","大众牌"
"320300108961730373","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:31:31","02","苏CR5***","大众牌-朗逸-2015"
"320300108961734503","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 10:31:59","52","皖LD2***","大众牌"
"320300108961735032","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 10:32:05","02","苏E29***","大众牌"
"320300108961736551","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 10:32:14","01","鲁Q19***","大众牌-速腾-2019"
"320300108961738528","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 10:32:16","52","苏CD3***","大众牌"
"320300108961737160","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:32:17","02","苏UN2***","大众牌-捷达-1997_1999"
"320300108961738973","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:32:27","02","苏CT9***","大众牌-迈腾-2012_2013_2015"
"320300108961739718","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:32:31","02","苏C87***","大众牌-速腾-2019"
"320300108961742135","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:32:42","02","苏CQ2***","大众牌"
"320300108961747712","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 10:33:34","02","苏C60***","大众牌"
"320300108961753225","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:34:07","02","苏E76***","大众牌-桑塔纳-2004_2005_2008_2009_2011"
"320300108961753543","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:34:10","02","苏C79***","大众牌-高尔夫-2016_2018#B"
"320300108961754633","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:34:15","02","苏CM5***","大众牌-朗逸-2013_2014"
"320300108961762719","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 10:35:14","01","苏CJJ***","大众牌-宝来-2013_2014_2015"
"320300108961763334","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 10:35:18","02","苏CB3***","大众牌"
"320300108961809183","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 10:40:19","02","皖LMT***","大众牌"
"320300108961808136","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 10:40:21","01","苏GA8***","大众牌-途观L新能源-2019"
"320300108961877051","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 10:47:59","02","苏FJ2***","大众牌-辉昂-2016"
"320300108961879315","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 10:48:31","02","苏E70***","大众牌-探岳-2019"
"320300108961880083","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:48:39","02","苏CL8***","大众牌-速腾-2019"
"320300108961881330","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:48:50","02","苏C83***","大众牌-朗行-2017"
"320300108961881492","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:48:51","02","苏CJ2***","大众牌-朗逸-2014_2015"
"320300108961881273","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 10:48:51","02","苏CB6***","大众牌-速腾-2019"
"320300108961885132","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 10:48:57","02","苏C85***","大众牌-蔚领-2017_2018"
"320300108961882336","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 10:49:00","02","苏C50***","大众牌-宝来-2013_2014_2015"
"320300108961884250","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 10:49:13","02","皖LZP***","大众牌"
"320300108961888424","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 10:49:21","52","苏EDR***","大众牌"
"320300108961886599","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 10:49:27","02","苏C95***","大众牌-宝来-2013_2014_2015"
"320300108961887820","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 10:49:28","02","浙G88***","大众牌-探岳-2019"
"320300108961889282","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 10:49:28","02","苏CR5***","大众牌-速腾-2006_2007_2010"
"320300108961891534","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:49:52","02","苏C17***","大众牌-高尔夫-2014_2015_2016"
"320300108961890773","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:49:53","02","苏C17***","大众牌-高尔夫-2014_2015_2016"
"320300108961892279","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:50:06","02","苏CQ0***","大众牌-朗逸-2015"
"320300108961914359","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 10:52:43","02","苏C92***","大众牌"
"320300108961920906","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:53:24","02","苏C15***","大众牌-朗逸-2015"
"320300108961921739","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 10:53:28","02","苏C08***","大众牌-朗逸-2014_2015"
"320300108961999554","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 11:02:35","02","苏C3W***","大众牌-CC-2010_2011_2012"
"320300108962006295","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 11:02:36","02","苏C31***","大众牌-凌渡-2015_2017"
"320300108962000500","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 11:02:37","02","苏C93***","大众牌-朗逸-2015"
"320300108962000032","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 11:02:38","02","苏C62***","大众牌-宝来-2016_2018"
"320300108962027461","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 11:05:56","02","皖L91***","大众牌"
"320300108962028088","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 11:05:59","02","苏N07***","大众牌"
"320300108962033073","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 11:06:26","02","鲁F1W***","大众牌-POLO-2003_2006_2007_2008"
"320300108962032333","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 11:06:27","02","苏C01***","大众牌-帕萨特-2011_2013_2014"
"320300108962047799","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 11:08:14","02","苏CY6***","大众牌"
"320300108962049525","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 11:08:31","-","苏C64***","大众牌"
"320300108962050892","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 11:08:40","02","苏C03***","大众牌-朗逸-2015_2017"
"320300108962051297","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 11:08:43","02","苏C77***","大众牌-速腾-2015_2017_2018"
"320300108962051849","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 11:08:45","02","苏G06***","大众牌"
